Proposal ID,Snapshot ID,Author,Type,Title,Started,Ended,Threshold,Status,Forum Topic,Total VP,MANA VP,LAND VP,NAMES VP,DELEGATED VP,Votes
8e86e060-46f1-11ed-9eb2-21be7ab68113,0xae3c14a2568d099d6d0a45aec2f62e07b7db2ab624ea062fa72977f1f9d989b6,0xecb0e3c3ed8cd61b07591f81274c39820479c961,poll,Co-Design unique Phygital Fashion & Accessories for Decentraland! Mintable wearables to a linked wearble contract - 50% of sales to DAO,2022-10-08T10:11:00.062Z,2022-10-13T10:11:00.061Z,500000,rejected,15835,895299.684692586,2637.2215342145637,42000,112200,725520.4631583714,44
ee3ebee0-469e-11ed-9eb2-21be7ab68113,0xc11f7e367cc69546083d1a0187ef2781a1088d4f37b6c00731c041a3436eaa00,0xd4f1cab694c4424c4796549edbb9b489789f4df5,poll,Does Decentraland need to allocate more resources to ensuring scenes can handle higher capacity of users?,2022-10-08T00:19:00.422Z,2022-10-13T00:19:00.421Z,500000,rejected,15826,2574223.8527171924,31306.180556198713,738000,125600,1646605.672160993,92
91f76730-460e-11ed-9eb2-21be7ab68113,0xcbf0ad6cadabeb46b60362131619c2c62700877e8576b1c3dadd8d6cb3c912a4,0xa5a6a52998a55b46f744cc80208ac18b653d45dc,poi,"Add the location -62,128 to the Points of Interest",2022-10-07T07:06:00.075Z,2022-10-14T07:06:00.074Z,500000,enacted,15812,1364111.4743255707,32535.00032062284,90000,9200,1229126.4740049478,47
09f6a880-457a-11ed-9eb2-21be7ab68113,0x37825af617aa8fb0db9d99137a08e216f54cc8a784a4ee305cc271a8c49d6556,0x7616e594f1832d0dc7aad3923967d76fd98416e2,poll,New funding tier of $500,2022-10-06T13:23:00.384Z,2022-10-11T13:23:00.383Z,500000,rejected,15793,1067912.3521328024,16499.35828885088,60000,9500,978727.9938439513,55
847247f0-4547-11ed-9eb2-21be7ab68113,0xf69a804dcd0c4274e7fc04aa5e5ba0ae28e8a9774cde12ccc4580abe8c046e33,0xd750c200b1009cf4232532ac8d676a7cb790c974,grant,"A Book to introduce DCL to Chinese People, Lift DCL Fame & Open the 1.4B Market",2022-10-06T07:21:00.543Z,2022-10-20T07:21:00.543Z,2000000,rejected,15787,2026356.1603675326,40056.42606617656,216000,118500,1624216.7343013564,57
8f170b00-4547-11ed-9eb2-21be7ab68113,0x773468c4603cf3b4d290358f075bc1f983173f1486991e209495535f0d6f8aa9,0xa7f9756bc9d51aa3b3c71f79392ea8c685f10766,grant,"Business Reviews, Scam Prevention, Security Help & Registries [Trust In DCL]",2022-10-06T07:21:00.400Z,2022-10-20T07:21:00.400Z,2000000,rejected,15788,2762208.5635908367,282717.50020760635,606000,119500,1726032.06338323,72
e85b7b40-44cc-11ed-9eb2-21be7ab68113,0x110bf1a540ea7dad5248e00be5b462390e266ce8ceffbed64ce3cf71cd89168b,0xb3696116df8b93cb550c383539004a54b6580d22,poll,Zombieland Problem - Could we rent out empty/unused land automatically?,2022-10-05T16:43:00.068Z,2022-10-10T16:43:00.068Z,500000,rejected,15772,2275165.0359233757,71899.74772342287,314000,116800,1740952.288199953,55
5a931460-4370-11ed-9eb2-21be7ab68113,0x2a88045c4ebe8b2438ed249c510882001d7ca42c98fc24dad9ff7cfaaa397ef6,0x37f00ec67d68c2d3c662339c183d37403c36f28e,poll,Make All the Top Charted NFT collections 3D linked wearables skins and helmets in Decentraland.,2022-10-03T23:08:00.334Z,2022-10-08T23:08:00.333Z,500000,rejected,15744,2746727.823632706,277004.8492536486,504000,32300,1913039.9743790564,112
bcd48260-42b9-11ed-9eb2-21be7ab68113,0x33ece1d9c67c65dba727bfb71a105a2f90e796024fde1764a1f53d3ddf80f2a8,0x58754d9b3dbb4ddf5ac3502acb963743b15e6398,grant,"MetaPartyHub, an immersive Devcon side event to promote Decentraland",2022-10-03T01:21:00.278Z,2022-10-10T01:21:00.277Z,1000000,enacted,15729,2022387.9348859722,254903.9367662606,332000,112800,1307914.9981197114,57
e2fea0c0-426d-11ed-9eb2-21be7ab68113,0xe38cd67ca4bc15c07b1fdb932b44584e84f989d8a267cdfafab59aea4d922f59,0x7c4f32d702c5327ac7a1bfb404fb27ce95ed6be3,poi,"Add the location 78,-105 to the Points of Interest",2022-10-02T16:18:00.556Z,2022-10-09T16:18:00.555Z,500000,rejected,15720,1224969.35638245,25586.266418506624,128000,111400,946967.0899639436,51
e2fbd710-426c-11ed-9eb2-21be7ab68113,0x14e2228e29048f9c0fd3a66c5f302999178fd7219b4442b97c9268193a7a248e,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,poll,Restructuring the  Community Grants Program,2022-10-02T16:11:00.041Z,2022-10-07T16:11:00.040Z,500000,passed,15719,6385752.498440666,107236.55989132408,358000,17500,5882462.938549343,58
d2fbceb0-4253-11ed-9eb2-21be7ab68113,0x83633f9545bd756345c626a673b92901037f4772b50dda2be0a6f7410d4026aa,0xd736144c39dac0122d70a2ca6b1725a67b0fc00b,poi,"Add the location -71,82 to the Points of Interest",2022-10-02T13:12:00.779Z,2022-10-09T13:12:00.778Z,500000,enacted,15717,1208902.0534964781,38670.544499089316,292000,12100,855074.5089973886,69
5c24e2b0-4125-11ed-9eb2-21be7ab68113,0x7d4560966bbc3ca341fb9228d9da09a8269782dd855e9905716924aace093851,0xd42ce5ab59007b2b8de420d1c9712c32ae93bc0f,grant,Make Decentraland Great Again - MDGA,2022-10-01T01:07:00.388Z,2022-10-15T01:07:00.387Z,2000000,rejected,15696,2966427.386285843,285871.1128664383,622000,131100,1892215.2734194053,85
b7615330-407a-11ed-9eb2-21be7ab68113,0xffb33b79e867ca46079d0fbec78f99adce17b58a049f7e99fc949892f86420e9,0x0f23c2f2110ab0fbd182789eb7ebdfa338efde81,poi,"Add the location -30,11 to the Points of Interest",2022-09-30T04:45:00.515Z,2022-10-07T04:45:00.514Z,500000,rejected,15669,1212416.971363339,35521.29739403157,278000,10400,881055.6739693072,58
c00bf190-4046-11ed-9eb2-21be7ab68113,0x4e732629bb8ec124a63a95b38ae5334256eea1eaf5793f33ec8665e95be0a721,0x7616e594f1832d0dc7aad3923967d76fd98416e2,grant,ART or DAI Battles (Revised Submission),2022-09-29T22:33:00.225Z,2022-10-13T22:33:00.224Z,2000000,rejected,15665,1612087.9426084626,19832.033573384128,130000,112200,1319519.9090350787,57
dca499e0-3f03-11ed-9eb2-21be7ab68113,0x4748f2db5de8ea026dc207b01ab5d153f35271d8cb27cfe1ec0bd4e939d24f9c,0x76fb13f00cdbdd5eac8e2664cf14be791af87cb0,draft,Limit Fund Appropriation to Grant Proposals,2022-09-28T08:02:00.758Z,2022-10-05T08:02:00.758Z,1000000,passed,15649,2656538.9847211237,363073.9254649066,488000,16000,1764128.0592562165,65
1b168f40-3e81-11ed-ae53-272ba72c798d,0x7c94fb575458654e1a4da2f9c70b171e3483c0ae0ff7320a9cd477ba5a61b2f6,0x9381caa558f19a821a2360c59fdf3db60c09ff52,poi,"Add the location 129,49 to the Points of Interest",2022-09-27T16:26:00.452Z,2022-10-04T16:26:00.452Z,500000,enacted,15635,2104325.8776920894,25907.163963442446,198000,18900,1849864.7137286465,59
0db018f0-3e25-11ed-ae53-272ba72c798d,0x141a9a83de1110cd933d48714a5de4d6202bb9b4a8869b4e21b66fdaf9b4df6b,0xc24789c6f165329290ddd3fbeac3b6842a294003,grant,Communuity Card Game Module Expansion - More Games,2022-09-27T05:27:00.271Z,2022-10-04T05:27:00.271Z,1000000,enacted,15633,1797727.7299763628,291595.2537905354,400000,9400,1083478.476185827,62
f8d07e30-3de2-11ed-ae53-272ba72c798d,0x2d78d4567d675f3c80d3899d820c4e3aa5f9c300f6a37b1b434f57900e62f362,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,poi,"Add the location -75,73 to the Points of Interest",2022-09-26T21:34:00.467Z,2022-10-03T21:34:00.465Z,500000,enacted,15627,1404998.5700663961,26662.054450849333,202000,15900,1150830.5156155468,50
5bb611a0-3dbf-11ed-a2ad-25cde07289d9,0x53fdfff7c1b6bda9a7215d31a2358a726bdf76f7a6e1c7efc3ae4df9acdb5d6f,0x9937e3e274be96a624d7cd00f384eb71c741dd1b,poi,"Add the location -30,-108 to the Points of Interest",2022-09-26T17:19:00.506Z,2022-10-03T17:19:00.506Z,500000,enacted,15619,2975355.676433969,50853.87004868106,252000,25400,2647101.806385288,82
1117c6c0-3ced-11ed-a2ad-25cde07289d9,0x44a2954eea6259e92344f2ac12d745986ce8c494409a474f9dc3dc5aede7fa02,0x2e09a10eaace1ef3a66fbf6f1f782c8c0cb8c942,grant,Dungeons and Dragons & Decentraland (Demo),2022-09-25T16:14:00.004Z,2022-10-02T16:14:00.003Z,1000000,enacted,15603,1756866.5585137801,332142.94603263773,428000,13500,983223.612481142,68
c54320b0-3cc8-11ed-a2ad-25cde07289d9,0x50e573b27f4141e6e9aea717bebc00c2706259d617977be33975a16d7ac0d813,0x247e0896706bb09245549e476257a0a1129db418,poll,Do Decentraland needs native car system ?,2022-09-25T11:54:00.899Z,2022-09-30T11:54:00.898Z,500000,passed,15599,2607514.1133271935,93115.43936564433,232000,18600,2263798.6739615486,62
c9aa8040-3c09-11ed-a2ad-25cde07289d9,0x350fb42e1f5afa46b1546f0121dd90f25aa3e9cab9528f44d3196145ed9bc5eb,0x9a739c2e212754c3d8432cb717dc9437e5b3dfae,grant,Continued Development of No-Code Creator Tool for Decentraland,2022-09-24T13:07:00.412Z,2022-10-08T13:07:00.406Z,8000000,rejected,15579,3090954.8196021947,272306.9244191834,416000,102200,2300447.895183011,70
b328a6d0-3b7d-11ed-a2ad-25cde07289d9,0x987791362b38940829f74f249cf365d8ff0eeacfc654b48038cd943e4d95d572,0xce828b10570351a8d56d934cc2481950ddfa12df,grant,Virtual Street Team,2022-09-23T20:24:00.109Z,2022-10-07T20:24:00.108Z,2000000,rejected,15574,1616821.670418077,277242.8317986018,334000,12100,993478.8386194755,89
75401e40-3b67-11ed-a2ad-25cde07289d9,0x0f624c555f35a0e69ea856b8d1125ef483c4487e2411b1ba25a8ff621ce0e4a2,0xed0e0cb94f60f72ec94bef848f5df4cbd365af1d,grant,Duel Arena P2E; Turn Based RPG | Play to Earn,2022-09-23T17:45:00.316Z,2022-10-07T17:45:00.316Z,2000000,rejected,15570,7077008.401990559,285026.9276476109,420000,17300,6354681.474342949,67
28d87b70-3b4d-11ed-a2ad-25cde07289d9,0xad5a21ffe434d43675b9955336e73cb7a7fb16f0417b0b5a6b9b7059ad772058,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,poi,"Add the location -25,103 to the Points of Interest",2022-09-23T14:36:00.215Z,2022-09-30T14:36:00.215Z,500000,enacted,15567,2149930.277182233,24755.104680834884,234000,108600,1782575.1725013985,53
d19f8880-3b4c-11ed-a2ad-25cde07289d9,0x3f24c627f3feab46145edeec6d49aedd8f9ba01048f33df039c09318dc3511ee,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,poi,"Add the location 16,83 to the Points of Interest",2022-09-23T14:34:00.880Z,2022-09-30T14:34:00.879Z,500000,enacted,15566,2149341.1259760545,24565.953474656446,234000,108200,1782575.1725013985,54
19c7e4b0-3b4b-11ed-a2ad-25cde07289d9,0xbc69bd0cc0fae763b09375a74e4701292c8e479ddeea4bbd5f57a2eb9b445bac,0x511a22cdd2c4ee8357bb02df2578037ffe8a4d8d,poi,"Add the location 11,95 to the Points of Interest",2022-09-23T14:22:00.947Z,2022-09-30T14:22:00.946Z,500000,enacted,15564,1968627.6577984567,24784.412097400396,234000,106700,1603143.245701057,57
7f3d5100-3a46-11ed-a2ad-25cde07289d9,0x3a2aada097211ca252f70c32e91fed10dc7805be4db4f0b28069f3926fa4df65,0xa7f8a55dbec4a7060631a9d571b4ea0edc14ca3c,poi,"Add the location 159,125 to the Points of Interest",2022-09-22T07:16:00.520Z,2022-09-29T07:16:00.519Z,500000,enacted,15527,2650944.8283453677,135263.312327437,524000,104400,1887281.5160179308,77
f1df16a0-3936-11ed-a2f4-07fa9844a05e,0x675cecfd58d3345bf1b189f087d9baedcd836b8954926cd50739f8673cbe12ea,0x780909c4f1305e5953041e744b09e2f016180676,poi,"Add the location 144,-37 to the Points of Interest",2022-09-20T22:52:00.730Z,2022-09-27T22:52:00.729Z,500000,enacted,15483,2346088.286613537,31913.225354260027,248000,106000,1960175.0612592767,91
68a96ab0-3900-11ed-a2f4-07fa9844a05e,0x35b5b1e29ba6803229109a1464043cf1bbc383b93960bdd1fc1b17260eb467e7,0x9dfa9dfd15d2b2fa9717b4fc545c2bb35a29215c,grant,NFT Lands delegation in the WakeUp dApp (+ Decentraland DAO earns royalty fees),2022-09-20T16:22:00.707Z,2022-09-27T16:22:00.706Z,1000000,rejected,15456,1933411.2732648938,21147.54967704833,70000,94900,1747363.7235878462,73
83b7d7d0-3831-11ed-b361-67b98a1da2c8,bafkreiafvkh3bfnkl24fkr2imbr75evys6mdvgbyw3fbxw4zjrv3dy52va,0xa7f8a55dbec4a7060631a9d571b4ea0edc14ca3c,poi,"Remove the location 117,-25 from the Points of Interest",2022-09-19T15:41:00.277Z,2022-09-26T15:41:00.276Z,500000,enacted,15367,1328765.9361439678,21982.2498031669,216000,96200,994583.686340801,84
52de9bf0-3816-11ed-b361-67b98a1da2c8,bafkreiddjnteq2d5l2jy74276yuqukuhiyubjbb7pltyohoov22s5yeb4m,0x86edb92e217605dbecf606548e48daaf1b817da1,grant,A  Multi-disciplinary Platform to Onboard the Biggest Arts & Entertainment Names,2022-09-19T12:26:00.911Z,2022-10-03T12:26:00.910Z,4000000,enacted,15361,7571964.079212305,176535.56876247557,3812000,234400,3349028.5104498286,174
7e8c2640-37d1-11ed-b361-67b98a1da2c8,bafkreibjdrww3tysalbpq7ipjdg3jzgvrp3t4m3g54mi356i56ctyk53eq,0x02c400e731ebe4d4c80332a6c1dc0cba4620fa40,poll,Increase Skin/ Full Character Category testing server upload size from 2MB to 8MB,2022-09-19T04:14:00.916Z,2022-09-24T04:14:00.912Z,500000,passed,15356,2882830.5025532795,81293.30218929618,818000,124000,1859537.2003639834,115
92cb8d40-36fe-11ed-b361-67b98a1da2c8,bafkreiffcsufcnqf6ns4eeqevyeiy6ue4z7ehkmhfdv3pyb7w4pqi4jjcm,0x17a6ba0b9cc209ec061ba117769ec7e9a30a0952,grant,Introduce New Artists into Decentraland,2022-09-18T03:04:00.076Z,2022-09-25T03:04:00.073Z,1000000,enacted,15347,2423788.5076854085,31589.001914050685,254000,179200,1958999.5057713585,68
b7cbd4d0-36b6-11ed-b361-67b98a1da2c8,bafkreid7jq2fb4neqk3intmnz6gdx7x4rcqc4qn2t6mwqx37u4wggoryve,0xc0eb73cd541bd5d25096f471e047724d0301fcfb,grant,Gallery and events space in DCL focused on female creators,2022-09-17T18:29:00.389Z,2022-09-24T18:29:00.388Z,1000000,rejected,15341,1206952.4704946447,75985.10716926877,298000,23600,809367.3633253757,106
67885a20-34a9-11ed-b361-67b98a1da2c8,bafkreih2inqq7ykabdls3jx3eng3i4cyjjvusi7gfvwuee5t2r2umimkju,0xea5fed1d0141f14de11249577921b08783d6a360,grant,Deployable custom NFT shop & dashboard for land owners & operators,2022-09-15T03:49:00.946Z,2022-09-29T03:49:00.946Z,2000000,enacted,15216,6584208.138876012,372511.9487221994,2738000,189700,3283996.190153812,95
479bbd40-346a-11ed-b361-67b98a1da2c8,bafkreihc7npdckle3axs2twm2ywkyv2pqqoijjryylew4mrsltdxqul2cy,0xd5e9ef1cedad0d135d543d286a2c190b16cbb89e,grant,NFT World City Games and Comedy Club,2022-09-14T20:17:00.092Z,2022-09-28T20:17:00.088Z,4000000,enacted,15208,4688683.201457248,169058.14110577936,1076000,237200,3206425.060351469,144
afcd7570-344c-11ed-b361-67b98a1da2c8,bafkreig335nuk4y4vuhn5uzcqqcyv5es2cwrh734jyk2gfwnxf5pkcf4ge,0x3cf368faecdb4a4e542c0efd17850ae133688c2a,linked_wearables,Add PROJECT NAYOM1 to the Linked Wearables Registry,2022-09-14T16:45:00.002Z,2022-09-21T16:45:00.998Z,4000000,enacted,15206,6139731.132451316,98722.59862587662,3654000,118000,2269008.533825439,67
fa6a3040-338a-11ed-b361-67b98a1da2c8,bafkreicbq3eapu5252xg3otm563ncq2p3hv3zhrdnooudflcmlvb3twbgi,0xd11a019a70986bd607cbc1c1f9ae221c78581f49,governance,[Resubmission] DAO Committee Compensation,2022-09-13T17:39:00.812Z,2022-09-27T17:39:00.810Z,6000000,enacted,15144,9644537.048800342,4728617.759760242,2476000,15700,2424219.2890400984,85
18873bf0-32c7-11ed-b361-67b98a1da2c8,bafkreidk5w2sw6i6vsamtt72jiwsljuumxlgqp6txht4adkwnaatybqyju,0x336685bb3a96e13b77e909d7c52e8afcff1e859e,poll,Establish Eye Material for Further Use,2022-09-12T18:17:00.975Z,2022-09-17T18:17:00.974Z,500000,passed,15117,1619803.4832219584,56196.68069908973,218000,10400,1335206.8025228684,48
2b7ce0a0-32bf-11ed-b361-67b98a1da2c8,bafkreigyne253eiy2wd6dfo5vuxvv7mzj33f2ejwfg4ey45z7czuzvj7si,0xc9bdd78e3783437b92e13dc1c4b5a923c22761c6,linked_wearables,Add House of Fashion - PFP & Digital Fashion Brand to the Linked Wearables Registry,2022-09-12T17:20:00.810Z,2022-09-19T17:20:00.809Z,4000000,rejected,15114,1327722.2642631582,12100.21981193616,52000,7600,1256022.044451222,39
e71002a0-32bc-11ed-b361-67b98a1da2c8,bafkreiauluctnb3jns5m6fdfhcesvoauf7jgz6um6adeqzptijglhcgo6q,0x336685bb3a96e13b77e909d7c52e8afcff1e859e,poll,Cooling Period for First Time Creators,2022-09-12T17:04:00.018Z,2022-09-17T17:04:00.017Z,500000,rejected,15113,1691184.2709941606,15477.629644687786,210000,10800,1454906.6413494726,43
71b1f7f0-3273-11ed-b361-67b98a1da2c8,bafkreiawavy4qfpphnlmwa5eajt24mqs6bxfayhw2uuvspndfsz4wpl664,0x364811363c698cb1c46de4f11ccdec96fbac9991,grant,"Info screens, with jump to parcel function. IRL PR. 10% of revenue for DL.",2022-09-12T08:18:00.847Z,2022-09-19T08:18:00.847Z,1000000,rejected,15062,1231174.228630014,15159.872291305452,128000,7200,1080814.356338709,42
cb035b60-3146-11ed-b361-67b98a1da2c8,bafkreiethjk3kjdcbp4tsbnrihhdifuex34fxsg2razmejkgw5a4jabiwu,0xee9a8b81b85e23c101776a8580d73002dc4d8915,grant,"Expanding Ethermon District RPG Play-to-Earn Gameplay [Guilds, Quests & PvP]",2022-09-10T20:26:00.182Z,2022-09-24T20:26:00.181Z,8000000,rejected,15052,4657835.748343935,319720.0403550314,2004000,104400,2229715.7079889034,104
74150ea0-3099-11ed-b361-67b98a1da2c8,bafkreiekvmrfbmqhb2bs5codsfxdoc3brhh7jir742lnqyevuprmhszogq,0xd5e9ef1cedad0d135d543d286a2c190b16cbb89e,poi,"Add the location 150,65 to the Points of Interest",2022-09-09T23:45:00.402Z,2022-09-16T23:45:00.401Z,500000,enacted,15045,2486277.6889649457,24002.16242878005,236000,138200,2088075.5265361653,112
6d557e30-305b-11ed-b361-67b98a1da2c8,bafkreicjee7va5mgqeoaftjzfkv2sfbsrk2wa5a4qyezmjjqxv3ry2hxpm,0x17a6ba0b9cc209ec061ba117769ec7e9a30a0952,grant,DigifunDAO：Introduce more designers into DCL,2022-09-09T16:21:00.283Z,2022-09-16T16:21:00.281Z,1000000,rejected,15040,2515079.848648053,262927.4632990038,414000,13700,1824452.3853490497,59
1e6e3460-304c-11ed-b361-67b98a1da2c8,bafkreiesibd47as65dkof3ywli2kj3vlc46u777evgrf3ozkaf7gx7gowu,0x90c685c31953c2b2675f723e7fa74efc83fa8fca,poi,"Add the location 21,6 to the Points of Interest",2022-09-09T14:31:00.454Z,2022-09-16T14:31:00.453Z,500000,rejected,15037,1118186.044588767,5972.736679851992,50000,6200,1056013.307908915,39
f74bbaa0-3047-11ed-b361-67b98a1da2c8,bafkreia3cq4xqzrvwt45uyutokbqkpbenl2bdiwapbzjyyoj6usvi5qg6a,0x5b67d18f3d1b8a225a1081e5661eb412d879fb28,poi,"Remove the location -30,-31 from the Points of Interest",2022-09-09T14:01:00.810Z,2022-09-16T14:01:00.807Z,500000,enacted,15036,5262216.950724298,5971.775375402986,54000,7500,5194745.175348896,40
7f3dbf70-3030-11ed-b361-67b98a1da2c8,bafkreiclxw6oma2bdpkvedcvdehknw7o2fwe7fkrg7zgdcrx426ca6pjru,0x6de1ac36fd4c11af0fbeab1dd12c4fecbbabd8c1,grant,Temple,2022-09-09T11:13:00.967Z,2022-09-23T11:13:00.960Z,2000000,rejected,15032,3378054.4590072148,302404.0829102065,596000,181600,2298050.3760970086,67
13ae79a0-3028-11ed-b361-67b98a1da2c8,bafkreifhigyjtuexebmgt6ajc7gqi4bcrgtas53j4vzzw6lpoyvncxmapa,0x9c51088e68904aeca960999824eb67ab02ca5659,grant,EDUCATIONAL RADIO  PROGRAMMES AND  SEMINARS ON DECENTRALAND.,2022-09-09T10:13:00.538Z,2022-09-16T10:13:00.537Z,1000000,rejected,15030,1230140.62100651,14904.967399591853,128000,6500,1080735.6536069186,35
a77e19a0-2fa2-11ed-b361-67b98a1da2c8,bafkreianfj3bnn7hq36dzc72dqro5tehcel3ifjjaqbdmobeqrtcvlazhm,0xcbcd3a33a9a4e16f66516a54148aaace0138f139,poi,"Add the location -55,-34 to the Points of Interest",2022-09-08T18:18:00.962Z,2022-09-15T18:18:00.961Z,500000,rejected,15008,1316135.0781175457,6391.314125734959,50000,6200,1253543.7639918113,36
efa07010-2f58-11ed-b361-67b98a1da2c8,bafkreidzgc3t3i35hiqwzdpbmnkiy2m3rzrevytawvzu2tacfaevyvcmca,0x06c5a46025d3dcee9f244172ad17b97339a9f321,grant,Building San Fransisco City Hall for weddings in Decentraland,2022-09-08T09:30:00.225Z,2022-09-15T09:30:00.224Z,1000000,rejected,14943,1236740.0841970076,7454.964148260952,68000,6800,1154485.1200487465,41
1ea12260-2f27-11ed-b361-67b98a1da2c8,bafkreib7bhenjwojhm36l6py6faud3nmcsteogb4p42rpqcaj3w57g7pjq,0xd6eff8f07caf3443a1178407d3de4129149d6ef6,poi,"Add the location -89,-85 to the Points of Interest",2022-09-08T03:34:00.246Z,2022-09-15T03:34:00.245Z,500000,enacted,14939,1860223.2157345284,21949.07416159915,50000,95500,1692774.1415729297,70
c2432ca0-2f1e-11ed-b361-67b98a1da2c8,bafkreidu6mgnarcn3iuywiry5ky5fzprmuj3o2zuf7cz2iu3qnkyx5p4wi,0xbd03add5da0e173c67c9c1073ffba017147c42d4,grant,Decentraland NOW - Expansion,2022-09-08T02:34:00.306Z,2022-09-15T02:34:00.288Z,1000000,enacted,14937,2797462.0633819206,79118.85126245777,478000,181900,2058443.2121194624,66
41a339b0-2ec3-11ed-b361-67b98a1da2c8,bafkreidmcnjlewiwuvyty5k2atld2qtnesk5dky2gwhwowbh5qcexu3kvi,0x247e0896706bb09245549e476257a0a1129db418,poll,Should there be limited time to change voting decision ?,2022-09-07T15:39:00.307Z,2022-09-12T15:39:00.307Z,500000,rejected,14930,1571168.4203380293,13648.67605136001,52000,53400,1452119.7442866692,92
21331b80-2eb1-11ed-b361-67b98a1da2c8,bafkreid3uao6iw6uv4gb3dqdpitqccf7z2qioficx64vp2cjiwl32vk2tq,0x20ab9c7259a11a3c86df288a49fd4cda2a112293,linked_wearables,Add Metabella by Pokmi to the Linked Wearables Registry,2022-09-07T13:29:00.944Z,2022-09-14T13:29:00.943Z,4000000,rejected,14903,1324409.640782602,13987.278597519366,50000,6900,1253522.362185083,35
9a9c4f70-2e50-11ed-b361-67b98a1da2c8,bafkreigks2ilhrldgauw4fpzsosa2ameo35phrvias6crc3ng6xyui2r6q,0xdef79f2b0e466260b1e87264d327d03de0eac50c,grant,Create a Phygital environment to unite artists from latam and Decentraland,2022-09-07T01:58:00.455Z,2022-09-21T01:58:00.454Z,2000000,enacted,14899,4513890.94396763,250753.040626126,2350000,10900,1902237.9033415033,39
870755f0-2e36-11ed-b361-67b98a1da2c8,bafkreiadhi66f4oway4oitsskxtwdj3mzadpjkac5alvj7yv446m5rnt3e,0x8ac69421a24690d62d7eda58e0daaa21a249d98f,poll,World Wide Analytics,2022-09-06T22:52:00.687Z,2022-09-11T22:52:00.685Z,500000,rejected,14898,2117544.4405969228,21924.994094790964,294000,11900,1789719.4465021319,39
c7b01920-2e0e-11ed-b361-67b98a1da2c8,bafkreia5gabqzk34brcqw34wktdhmdjyezzj75n3w3cpjr3zcldlnwk6z4,0xd6e62a97a55537cd04847bb73e22208bd20106aa,grant,DCL Virtual Library - Gamifying Education,2022-09-06T18:07:00.298Z,2022-09-20T18:07:00.296Z,2000000,enacted,14869,3409421.872117712,102582.17361312997,802000,104000,2400839.698504582,80
f67f9bc0-2dfc-11ed-b361-67b98a1da2c8,bafkreigkzvracgdi4vdm2arx7b65rl45lay7keqpdinpvsloughzonlmaa,0x5ce9fb617333b8c5a8f7787710f7c07002cb3516,grant,Dice Masters Development & Expansion,2022-09-06T16:00:00.893Z,2022-09-20T16:00:00.891Z,8000000,enacted,14866,10120835.517069384,679687.7677366517,2420000,197700,6823447.749332734,143
d1802450-2d90-11ed-ac99-5bece7edccd0,bafkreidosqf3mplhxemt5picfxvfjqpjd6nqxuldboysr6v5lhksx52p6i,0x9381caa558f19a821a2360c59fdf3db60c09ff52,grant,Exodus: Goodbye World Development,2022-09-06T03:05:00.173Z,2022-09-20T03:05:00.172Z,8000000,rejected,14835,2966217.2338470034,290449.5062881584,462000,109600,2104167.7275588457,106
fe612aa0-2c50-11ed-ac99-5bece7edccd0,bafkreidg3nrzqfzxtybgmpkpcgpfmqxp3pxx6sslnqcy7d6trt2mhhxonu,0x9b3ae2dd9eaad174cf5700420d4861a5a73a2d2a,poll,"Should we bring BUILDING as a type of asset just like wearable, and make it usable on Builder or other Official Editor? Securing the rights of creator.",2022-09-04T12:56:00.514Z,2022-09-09T12:56:00.513Z,500000,passed,14760,3387022.355655704,76994.25330811966,1548000,92100,1669928.102347585,71
9987c5a0-2bf4-11ed-ac99-5bece7edccd0,bafkreiczjk2u4qrmtt3izl544l5z563h7amr3hz7er7xepenebezxaso74,0xa77610fcb5288bc95849c64136df159dd3efe6ac,poll,Should the community begin discussing a revitalisation strategy for Plazas?,2022-09-04T01:55:00.618Z,2022-09-09T01:55:00.617Z,500000,passed,14750,2241703.982381339,107363.16251371571,374000,176100,1584240.8198676242,63
823c92e0-2ad2-11ed-ac99-5bece7edccd0,bafkreiaszjpol6drj7rgezfhk7zyibnpeov7guuy5llcajittatvuuplf4,0x858343382132b9ab46c857a7d52fdbafc039f784,poll,Who should make the decision of revoking grants?,2022-09-02T15:18:00.486Z,2022-09-07T15:18:00.485Z,500000,passed,14733,7195048.495498005,319857.80013159144,180000,10800,6684390.695366414,61
86b776a0-2a64-11ed-ac99-5bece7edccd0,bafkreicmvemkqvwy2uwzkr6s3ypq4rutql2z3hkoznlk7ikljmaktxxzkq,0xd4076b05a720d263993bc5801d74692d1588c68a,grant,Decentraland Explorer’s Challenges,2022-09-02T02:11:00.362Z,2022-09-09T02:11:00.361Z,1000000,rejected,14723,1412382.4961664046,16185.712309957962,156000,172200,1067996.7838564469,97
49b232e0-2a32-11ed-ac99-5bece7edccd0,bafkreihw7vx6wousnjqwf3ievxfwkhf4b75ga44rhspcxkdudszwxcaoee,0x89a1d730aa1e78a0ede8dea988acecff0a6e99a9,poi,"Add the location -36,146 to the Points of Interest",2022-09-01T20:11:00.150Z,2022-09-08T20:11:00.149Z,500000,enacted,14717,3963709.9526727903,57680.84562975316,2132000,96100,1677929.1070430377,98
